,Transaction ID,Transaction Date,Menu,Category,Menu ID,Qty,Price,Total Spent,Payment Method,Order Type
245,SUN-4194603,23-09-2023,Iced Americano,Drinks,DRK-02,3,28000,84000,Cash,Take Away
246,SUN-2510315,28-07-2023,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Cash,Online Order
247,SUN-8797339,14-05-2023,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Debit Card,Dine in
248,SUN-5435220,13-04-2023,Cafe Latte,Drinks,DRK-03,3,32000,96000,Cash,Dine in
249,SUN-5323651,13-06-2023,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Cash,Dine in
250,SUN-2691185,28-07-2023,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Cash,Take Away
251,SUN-8355592,15-05-2023,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Digital Wallet,Dine in
252,SUN-9556826,23-02-2023,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Digital Wallet,Take Away
253,SUN-5612383,10-02-2023,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Debit Card,Dine in
254,SUN-5319858,17-01-2023,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Debit Card,Dine in
255,SUN-8421588,16-03-2023,Espreso Single,Drinks,DRK-01,4,22000,88000,Debit Card,Online Order
256,SUN-2821147,29-05-2023,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Cash,Dine in
257,SUN-7381352,14-04-2023,Cafe Latte,Drinks,DRK-03,4,32000,128000,Cash,Take Away
258,SUN-2816243,06-03-2023,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Cash,Dine in
259,SUN-7746832,25-04-2023,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Debit Card,Dine in
260,SUN-7359141,18-09-2023,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Cash,Online Order
261,SUN-1762618,25-04-2023,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Digital Wallet,Dine in
262,SUN-4862565,02-12-2023,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Debit Card,Dine in
263,SUN-2301108,30-07-2023,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Cash,Take Away
264,SUN-3531137,20-02-2023,Iced Americano,Drinks,DRK-02,4,28000,112000,Cash,Take Away
265,SUN-2674547,21-12-2023,Cafe Latte,Drinks,DRK-03,2,32000,64000,Debit Card,Online Order
266,SUN-6706571,18-11-2023,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Cash,Take Away
267,SUN-4124414,10-10-2023,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Debit Card,Online Order
268,SUN-3837979,27-02-2023,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Digital Wallet,Dine in
269,SUN-8354539,16-10-2023,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Cash,Take Away
270,SUN-9734873,13-09-2023,Cafe Latte,Drinks,DRK-03,4,32000,128000,Cash,Online Order
271,SUN-7209746,05-10-2023,New York Cheesecake,Dessert,DST-03,4,42000,168000,Cash,Take Away
272,SUN-7429649,18-09-2023,Iced Americano,Drinks,DRK-02,4,28000,112000,Digital Wallet,Take Away
273,SUN-4405617,06-08-2023,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Debit Card,Take Away
274,SUN-4871448,05-05-2023,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Digital Wallet,Take Away
275,SUN-1256167,01-12-2023,New York Cheesecake,Dessert,DST-03,4,42000,168000,Digital Wallet,Online Order
276,SUN-1377532,24-12-2023,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Digital Wallet,Online Order
277,SUN-4857266,09-09-2023,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Cash,Take Away
278,SUN-1134107,11-05-2023,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Cash,Take Away
279,SUN-8498309,02-07-2023,Espreso Single,Drinks,DRK-01,1,22000,22000,Digital Wallet,Online Order
280,SUN-2556907,24-07-2023,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Debit Card,Online Order
281,SUN-2774642,29-01-2023,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Cash,Take Away
282,SUN-2083171,02-02-2023,Iced Americano,Drinks,DRK-02,1,28000,28000,Debit Card,Dine in
283,SUN-6770098,28-06-2023,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Digital Wallet,Dine in
284,SUN-9322860,25-07-2023,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Digital Wallet,Dine in
285,SUN-4442015,19-03-2023,Club Sandwich,Food,FOD-05,1,45000,45000,Cash,Dine in
286,SUN-4819487,07-04-2023,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Debit Card,Online Order
287,SUN-7445465,18-02-2023,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Cash,Take Away
288,SUN-8723081,01-12-2023,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Digital Wallet,Online Order
289,SUN-7210372,04-07-2023,Club Sandwich,Food,FOD-05,3,45000,135000,Cash,Dine in
290,SUN-9528763,11-04-2023,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Cash,Online Order
291,SUN-2789774,14-10-2023,Iced Americano,Drinks,DRK-02,3,28000,84000,Debit Card,Online Order
292,SUN-1029409,17-12-2023,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Cash,Take Away
293,SUN-9773293,18-04-2023,Club Sandwich,Food,FOD-05,4,45000,180000,Cash,Online Order
294,SUN-8922945,24-11-2023,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Debit Card,Take Away
295,SUN-4768606,08-10-2023,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Debit Card,Online Order
296,SUN-4106756,17-10-2023,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Cash,Take Away
297,SUN-5539868,11-07-2023,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Cash,Take Away
298,SUN-9406923,29-11-2023,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Digital Wallet,Dine in
299,SUN-9997399,24-02-2023,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Debit Card,Dine in
300,SUN-4512124,02-02-2023,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Cash,Dine in
301,SUN-2543859,19-12-2023,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Debit Card,Take Away
302,SUN-8239829,28-06-2023,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Debit Card,Take Away
303,SUN-6420377,27-05-2023,Buttermilk Fried Chicken,Food,FOD-01,3,48000,144000,Debit Card,Take Away
304,SUN-3543216,24-09-2023,Espreso Single,Drinks,DRK-01,3,22000,66000,Debit Card,Dine in
305,SUN-5729919,18-04-2023,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Debit Card,Online Order
306,SUN-1030767,21-08-2023,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Debit Card,Online Order
307,SUN-3027946,06-11-2023,Espreso Single,Drinks,DRK-01,3,22000,66000,Debit Card,Take Away
308,SUN-7415035,21-10-2023,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Digital Wallet,Dine in
309,SUN-1480325,15-02-2023,Espreso Single,Drinks,DRK-01,1,22000,22000,Debit Card,Online Order
310,SUN-1769805,20-12-2023,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Debit Card,Dine in
311,SUN-4174154,25-09-2023,Club Sandwich,Food,FOD-05,1,45000,45000,Debit Card,Online Order
312,SUN-8558263,12-09-2023,Club Sandwich,Food,FOD-05,4,45000,180000,Digital Wallet,Online Order
313,SUN-1797661,10-03-2023,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Debit Card,Dine in
314,SUN-1847640,03-12-2023,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Cash,Take Away
315,SUN-9268320,24-05-2023,Club Sandwich,Food,FOD-05,3,45000,135000,Debit Card,Take Away
316,SUN-4437789,10-12-2023,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Debit Card,Online Order
317,SUN-8061677,26-03-2023,Cinnamon Roll,Dessert,DST-04,1,28000,28000,Debit Card,Take Away
318,SUN-7979614,04-02-2023,Espreso Single,Drinks,DRK-01,1,22000,22000,Digital Wallet,Online Order
319,SUN-2682731,04-11-2023,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Debit Card,Dine in
320,SUN-9618766,01-08-2023,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Digital Wallet,Take Away
321,SUN-2398916,23-05-2023,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Digital Wallet,Dine in
322,SUN-1753518,23-12-2023,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Digital Wallet,Take Away
323,SUN-4498683,22-12-2023,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Debit Card,Dine in
324,SUN-5408520,05-01-2023,Iced Americano,Drinks,DRK-02,1,28000,28000,Cash,Take Away
325,SUN-4045181,17-08-2023,Iced Americano,Drinks,DRK-02,4,28000,112000,Debit Card,Dine in
326,SUN-9771208,22-10-2023,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Cash,Dine in
327,SUN-5523093,11-09-2023,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Debit Card,Dine in
328,SUN-2456469,08-08-2023,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Debit Card,Dine in
329,SUN-4977738,10-07-2023,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Digital Wallet,Take Away
330,SUN-3826687,14-07-2023,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Cash,Dine in
331,SUN-1397063,23-04-2023,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Cash,Take Away
332,SUN-6488202,22-02-2023,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Debit Card,Online Order
333,SUN-4165877,25-05-2023,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Digital Wallet,Take Away
334,SUN-2746638,12-09-2023,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Digital Wallet,Online Order
335,SUN-7816474,10-12-2023,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Digital Wallet,Take Away
336,SUN-1505644,18-12-2023,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Digital Wallet,Dine in
337,SUN-7522696,15-03-2023,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Debit Card,Take Away
338,SUN-3544975,11-01-2023,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Cash,Dine in
339,SUN-3637143,27-12-2023,New York Cheesecake,Dessert,DST-03,1,42000,42000,Debit Card,Online Order
340,SUN-6399813,03-09-2023,Espreso Single,Drinks,DRK-01,1,22000,22000,Digital Wallet,Online Order
341,SUN-4152039,04-10-2023,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Debit Card,Take Away
342,SUN-7931804,25-10-2023,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Digital Wallet,Take Away
343,SUN-1816544,12-05-2023,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Digital Wallet,Online Order
344,SUN-4045362,13-11-2023,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Debit Card,Take Away
345,SUN-9796984,23-08-2023,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Digital Wallet,Dine in
346,SUN-1726544,23-08-2023,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Digital Wallet,Take Away
347,SUN-7762970,20-05-2023,Espreso Single,Drinks,DRK-01,1,22000,22000,Debit Card,Take Away
348,SUN-9389914,06-05-2023,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Cash,Dine in
349,SUN-6556153,20-05-2023,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Digital Wallet,Take Away
350,SUN-5426375,18-09-2023,Club Sandwich,Food,FOD-05,4,45000,180000,Debit Card,Take Away
351,SUN-5696946,03-07-2023,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Digital Wallet,Take Away
352,SUN-5399262,08-01-2023,New York Cheesecake,Dessert,DST-03,2,42000,84000,Digital Wallet,Take Away
353,SUN-9376436,07-01-2023,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Debit Card,Online Order
354,SUN-7246805,12-03-2023,New York Cheesecake,Dessert,DST-03,1,42000,42000,Debit Card,Dine in
355,SUN-1955084,30-06-2023,Cafe Latte,Drinks,DRK-03,4,32000,128000,Debit Card,Take Away
356,SUN-3276269,07-08-2023,Iced Americano,Drinks,DRK-02,1,28000,28000,Debit Card,Take Away
357,SUN-2353688,21-12-2023,Club Sandwich,Food,FOD-05,2,45000,90000,Cash,Take Away
358,SUN-2662613,12-10-2023,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Digital Wallet,Online Order
359,SUN-2371872,15-04-2023,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Digital Wallet,Dine in
360,SUN-5290536,07-07-2023,Cafe Latte,Drinks,DRK-03,1,32000,32000,Cash,Take Away
361,SUN-6005328,01-10-2023,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Digital Wallet,Take Away
362,SUN-2022653,19-11-2023,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Digital Wallet,Online Order
363,SUN-9179409,11-06-2023,Iced Americano,Drinks,DRK-02,2,28000,56000,Cash,Dine in
364,SUN-5206878,19-09-2023,New York Cheesecake,Dessert,DST-03,3,42000,126000,Digital Wallet,Dine in
365,SUN-6121218,18-03-2023,Iced Americano,Drinks,DRK-02,3,28000,84000,Cash,Dine in
366,SUN-3336719,17-06-2023,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Debit Card,Take Away
367,SUN-5402441,27-11-2023,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Debit Card,Dine in
368,SUN-3569702,20-05-2023,Club Sandwich,Food,FOD-05,3,45000,135000,Debit Card,Dine in
369,SUN-1381307,07-01-2023,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Cash,Take Away
370,SUN-8451726,15-10-2023,New York Cheesecake,Dessert,DST-03,1,42000,42000,Debit Card,Online Order
371,SUN-1489974,21-04-2023,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Debit Card,Online Order
372,SUN-3192938,10-06-2023,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Digital Wallet,Take Away
373,SUN-6804505,31-12-2023,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Cash,Dine in
374,SUN-8970521,22-05-2023,Cafe Latte,Drinks,DRK-03,4,32000,128000,Cash,Take Away
375,SUN-9425824,06-04-2023,Cafe Latte,Drinks,DRK-03,4,32000,128000,Digital Wallet,Online Order
376,SUN-7104675,27-03-2023,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Cash,Dine in
377,SUN-1882201,06-11-2023,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Debit Card,Take Away
378,SUN-8215332,20-03-2023,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Digital Wallet,Dine in
379,SUN-2898317,10-08-2023,Cafe Latte,Drinks,DRK-03,4,32000,128000,Cash,Dine in
380,SUN-2416281,28-03-2023,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Cash,Take Away
381,SUN-1841516,22-10-2023,Iced Americano,Drinks,DRK-02,4,28000,112000,Debit Card,Online Order
382,SUN-1118085,20-09-2023,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Debit Card,Online Order
383,SUN-2587441,19-08-2023,Club Sandwich,Food,FOD-05,1,45000,45000,Debit Card,Online Order
384,SUN-1128104,05-06-2023,New York Cheesecake,Dessert,DST-03,2,42000,84000,Cash,Dine in
385,SUN-9704849,13-05-2023,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Digital Wallet,Take Away
386,SUN-1185213,13-12-2023,Iced Americano,Drinks,DRK-02,3,28000,84000,Debit Card,Dine in
387,SUN-1873349,05-10-2023,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Debit Card,Online Order
388,SUN-8985896,24-05-2023,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Debit Card,Take Away
389,SUN-4006358,10-01-2023,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Digital Wallet,Online Order
390,SUN-7919016,16-02-2023,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Cash,Dine in
391,SUN-4007735,13-06-2023,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Digital Wallet,Take Away
392,SUN-8883757,17-06-2023,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Cash,Dine in
393,SUN-8018614,16-05-2023,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Debit Card,Online Order
394,SUN-9226217,26-12-2023,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Digital Wallet,Dine in
395,SUN-5571863,24-06-2023,Iced Americano,Drinks,DRK-02,1,28000,28000,Digital Wallet,Dine in
396,SUN-5709432,17-10-2023,Cafe Latte,Drinks,DRK-03,2,32000,64000,Digital Wallet,Dine in
397,SUN-7472387,16-02-2023,Espreso Single,Drinks,DRK-01,2,22000,44000,Cash,Online Order
398,SUN-8499553,17-05-2023,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Digital Wallet,Take Away
399,SUN-6581890,23-03-2023,Iced Americano,Drinks,DRK-02,3,28000,84000,Debit Card,Take Away
400,SUN-6564866,22-02-2023,Club Sandwich,Food,FOD-05,3,45000,135000,Debit Card,Dine in
401,SUN-8008079,25-07-2023,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Debit Card,Take Away
402,SUN-3078409,21-02-2023,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Debit Card,Online Order
403,SUN-5938043,22-05-2023,New York Cheesecake,Dessert,DST-03,1,42000,42000,Debit Card,Take Away
404,SUN-3499587,08-09-2023,Espreso Single,Drinks,DRK-01,3,22000,66000,Cash,Dine in
405,SUN-2362000,16-10-2023,Iced Americano,Drinks,DRK-02,1,28000,28000,Digital Wallet,Dine in
406,SUN-9155910,24-07-2023,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Debit Card,Take Away
407,SUN-3704493,09-08-2023,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Cash,Take Away
408,SUN-5178826,18-04-2023,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Digital Wallet,Online Order
409,SUN-4768636,11-11-2023,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Digital Wallet,Dine in
410,SUN-1016205,09-03-2023,New York Cheesecake,Dessert,DST-03,3,42000,126000,Debit Card,Take Away
411,SUN-8935007,25-09-2023,Cafe Latte,Drinks,DRK-03,3,32000,96000,Digital Wallet,Dine in
412,SUN-7951911,02-02-2023,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Digital Wallet,Online Order
413,SUN-1103558,08-08-2023,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Digital Wallet,Take Away
414,SUN-2197512,02-04-2023,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Debit Card,Online Order
415,SUN-1221935,15-04-2023,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Cash,Dine in
416,SUN-9853177,06-05-2023,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Debit Card,Dine in
417,SUN-7387208,13-10-2023,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Digital Wallet,Take Away
418,SUN-6659749,16-10-2023,Espreso Single,Drinks,DRK-01,3,22000,66000,Debit Card,Online Order
419,SUN-1372525,02-04-2023,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Digital Wallet,Take Away
420,SUN-4958482,16-07-2023,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Debit Card,Online Order
421,SUN-8118846,28-01-2023,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Debit Card,Dine in
422,SUN-4770221,22-11-2023,Espreso Single,Drinks,DRK-01,4,22000,88000,Debit Card,Take Away
423,SUN-4376420,18-12-2023,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Debit Card,Take Away
424,SUN-4486484,13-05-2023,Cafe Latte,Drinks,DRK-03,4,32000,128000,Debit Card,Online Order
425,SUN-3959123,17-07-2023,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Debit Card,Take Away
426,SUN-2811084,16-07-2023,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Cash,Take Away
427,SUN-4387390,10-10-2023,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Debit Card,Online Order
428,SUN-1021619,26-01-2023,Iced Americano,Drinks,DRK-02,1,28000,28000,Cash,Take Away
429,SUN-8974534,13-07-2023,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Debit Card,Online Order
430,SUN-4943061,04-11-2023,Club Sandwich,Food,FOD-05,1,45000,45000,Cash,Take Away
431,SUN-5283266,12-08-2023,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Cash,Dine in
432,SUN-7959488,23-07-2023,Club Sandwich,Food,FOD-05,4,45000,180000,Digital Wallet,Online Order
433,SUN-8667313,13-01-2023,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Debit Card,Dine in
434,SUN-8181221,04-12-2023,Cafe Latte,Drinks,DRK-03,3,32000,96000,Cash,Dine in
435,SUN-5290242,10-03-2023,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Debit Card,Take Away
436,SUN-8849257,08-05-2023,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Cash,Online Order
437,SUN-4007209,04-09-2023,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Digital Wallet,Take Away
438,SUN-6760631,18-06-2023,Club Sandwich,Food,FOD-05,4,45000,180000,Digital Wallet,Take Away
439,SUN-6991658,28-07-2023,Club Sandwich,Food,FOD-05,4,45000,180000,Cash,Dine in
440,SUN-6215306,04-08-2023,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Debit Card,Take Away
441,SUN-8109579,02-04-2023,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Cash,Take Away
442,SUN-7369332,06-01-2023,Iced Americano,Drinks,DRK-02,2,28000,56000,Digital Wallet,Dine in
443,SUN-8167247,14-12-2023,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Cash,Take Away
444,SUN-9276663,23-10-2023,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Digital Wallet,Online Order
445,SUN-8452148,26-02-2023,Espreso Single,Drinks,DRK-01,1,22000,22000,Cash,Take Away
446,SUN-9219218,02-09-2023,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Debit Card,Dine in
447,SUN-6473691,06-07-2023,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Cash,Dine in
448,SUN-3721775,27-09-2023,New York Cheesecake,Dessert,DST-03,3,42000,126000,Debit Card,Online Order
449,SUN-9919718,22-02-2023,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Debit Card,Dine in
450,SUN-2398984,13-09-2023,Club Sandwich,Food,FOD-05,3,45000,135000,Digital Wallet,Online Order
451,SUN-6660507,19-09-2023,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Debit Card,Dine in
452,SUN-1768333,31-12-2023,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Cash,Dine in
453,SUN-4056073,11-04-2023,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Debit Card,Take Away
454,SUN-3428523,07-06-2023,Iced Americano,Drinks,DRK-02,2,28000,56000,Digital Wallet,Take Away
455,SUN-1125514,18-02-2023,New York Cheesecake,Dessert,DST-03,3,42000,126000,Digital Wallet,Online Order
456,SUN-8324187,06-01-2023,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Digital Wallet,Take Away
457,SUN-7539745,17-01-2023,New York Cheesecake,Dessert,DST-03,1,42000,42000,Cash,Take Away
458,SUN-6650900,13-06-2023,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Digital Wallet,Dine in
459,SUN-2456442,05-03-2023,Buttermilk Fried Chicken,Food,FOD-01,3,48000,144000,Debit Card,Dine in
460,SUN-7994772,29-09-2023,New York Cheesecake,Dessert,DST-03,2,42000,84000,Debit Card,Take Away
461,SUN-8282188,12-03-2023,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Debit Card,Dine in
462,SUN-9572771,17-08-2023,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Cash,Dine in
463,SUN-2028492,15-07-2023,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Debit Card,Dine in
464,SUN-9165958,01-05-2023,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Digital Wallet,Dine in
465,SUN-2152912,14-06-2023,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Debit Card,Online Order
466,SUN-6440272,31-12-2023,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Debit Card,Take Away
467,SUN-3298785,16-12-2023,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Cash,Take Away
468,SUN-5843575,12-04-2023,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Digital Wallet,Take Away
469,SUN-2106667,15-12-2023,New York Cheesecake,Dessert,DST-03,3,42000,126000,Digital Wallet,Online Order
470,SUN-6924098,21-03-2023,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Debit Card,Dine in
471,SUN-4548595,18-10-2023,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Digital Wallet,Online Order
472,SUN-6238084,06-05-2023,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Debit Card,Online Order
473,SUN-9732161,03-09-2023,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Debit Card,Dine in
